scrape_timestamp,page_number,row_number,inferred_name,inferred_handle,inferred_followers,inferred_er,inferred_engagement,numeric_tokens,percent_tokens,all_visible_text,visible_lines_json,debug_notes,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12
2026-03-25T13:19:21,4,14,ℝ𝕚𝕤𝕖𝕤𝕒𝕓𝕠𝕧𝕖𝕚𝕥𝕒𝕝𝕝- Functional + Holistic Medicine,@risesaboveitall,392.7k,0.12%,0.12,"[""392.7k"", ""0.12"", ""463""]","[""0.12%""]",ℝ𝕚𝕤𝕖𝕤𝕒𝕓𝕠𝕧𝕖𝕚𝕥𝕒𝕝𝕝- Functional + Holistic Medicine | @risesaboveitall | 392.7k | 0.12% | 463 | Save,"[""\u211d\ud835\udd5a\ud835\udd64\ud835\udd56\ud835\udd64\ud835\udd52\ud835\udd53\ud835\udd60\ud835\udd67\ud835\udd56\ud835\udd5a\ud835\udd65\ud835\udd52\ud835\udd5d\ud835\udd5d- Functional + Holistic Medicine"", ""@risesaboveitall"", ""392.7k"", ""0.12%"", ""463"", ""Save""]",,ℝ𝕚𝕤𝕖𝕤𝕒𝕓𝕠𝕧𝕖𝕚𝕥𝕒𝕝𝕝- Functional + Holistic Medicine,@risesaboveitall,392.7k,0.12%,463,Save,,,,,,
2026-03-25T13:19:21,4,15,Best Health Tips,@healthbesttip,391.2k,0.05%,0.05,"[""391.2k"", ""0.05"", ""184""]","[""0.05%""]",Best Health Tips | @healthbesttip | 391.2k | 0.05% | 184 | Save,"[""Best Health Tips"", ""@healthbesttip"", ""391.2k"", ""0.05%"", ""184"", ""Save""]",,Best Health Tips,@healthbesttip,391.2k,0.05%,184,Save,,,,,,
2026-03-25T13:19:56,5,1,MacroHabits w/ Hannah Pointer,@macro_habits,388.8k,0.37%,0.37,"[""388.8k"", ""0.37"", ""1.4k""]","[""0.37%""]",MacroHabits w/ Hannah Pointer | @macro_habits | 388.8k | 0.37% | 1.4k | Save,"[""MacroHabits w/ Hannah Pointer"", ""@macro_habits"", ""388.8k"", ""0.37%"", ""1.4k"", ""Save""]",,MacroHabits w/ Hannah Pointer,@macro_habits,388.8k,0.37%,1.4k,Save,,,,,,
2026-03-25T13:19:56,5,2,Healthy | Life | Tips,@healthytips.life,388.5k,0.14%,0.14,"[""388.5k"", ""0.14"", ""541""]","[""0.14%""]",Healthy | Life | Tips | @healthytips.life | 388.5k | 0.14% | 541 | Save,"[""Healthy | Life | Tips"", ""@healthytips.life"", ""388.5k"", ""0.14%"", ""541"", ""Save""]",,Healthy | Life | Tips,@healthytips.life,388.5k,0.14%,541,Save,,,,,,
2026-03-25T13:19:56,5,3,Nathan Sages | Testosterone Coach,@shreddedsages,387.8k,0.85%,0.85,"[""387.8k"", ""0.85"", ""3.3k""]","[""0.85%""]",Nathan Sages | Testosterone Coach | @shreddedsages | 387.8k | 0.85% | 3.3k | Save,"[""Nathan Sages | Testosterone Coach"", ""@shreddedsages"", ""387.8k"", ""0.85%"", ""3.3k"", ""Save""]",,Nathan Sages | Testosterone Coach,@shreddedsages,387.8k,0.85%,3.3k,Save,,,,,,
2026-03-25T13:19:56,5,4,Anti-Aging Tips,@antiagingtipsorg,384.5k,0.01%,0.01,"[""384.5k"", ""0.01"", ""46""]","[""0.01%""]",Anti-Aging Tips | @antiagingtipsorg | 384.5k | 0.01% | 46 | Save,"[""Anti-Aging Tips"", ""@antiagingtipsorg"", ""384.5k"", ""0.01%"", ""46"", ""Save""]",,Anti-Aging Tips,@antiagingtipsorg,384.5k,0.01%,46,Save,,,,,,
2026-03-25T13:19:56,5,5,Dr. Tyna Moore,@drtyna,384.1k,0.23%,0.23,"[""384.1k"", ""0.23"", ""874""]","[""0.23%""]",Dr. Tyna Moore | @drtyna | 384.1k | 0.23% | 874 | Save,"[""Dr. Tyna Moore"", ""@drtyna"", ""384.1k"", ""0.23%"", ""874"", ""Save""]",,Dr. Tyna Moore,@drtyna,384.1k,0.23%,874,Save,,,,,,
2026-03-25T13:19:56,5,6,Ashley Waldorf RN || Midlife Wellness,@waldorfwellness,383.9k,0.01%,0.01,"[""383.9k"", ""0.01"", ""40""]","[""0.01%""]",Ashley Waldorf RN || Midlife Wellness | @waldorfwellness | 383.9k | 0.01% | 40 | Save,"[""Ashley Waldorf RN || Midlife Wellness"", ""@waldorfwellness"", ""383.9k"", ""0.01%"", ""40"", ""Save""]",,Ashley Waldorf RN || Midlife Wellness,@waldorfwellness,383.9k,0.01%,40,Save,,,,,,
2026-03-25T13:19:56,5,7,Recipes Drink Health,@drinkrecipe.ig,383.1k,0.03%,0.03,"[""383.1k"", ""0.03"", ""97""]","[""0.03%""]",Recipes Drink Health | @drinkrecipe.ig | 383.1k | 0.03% | 97 | Save,"[""Recipes Drink Health"", ""@drinkrecipe.ig"", ""383.1k"", ""0.03%"", ""97"", ""Save""]",,Recipes Drink Health,@drinkrecipe.ig,383.1k,0.03%,97,Save,,,,,,
2026-03-25T13:19:56,5,8,TITAN MEDICAL CENTER,@titanmedical,381.9k,0.7%,0.7,"[""381.9k"", ""0.7"", ""2.7k""]","[""0.7%""]",TITAN MEDICAL CENTER | @titanmedical | 381.9k | 0.7% | 2.7k | Save,"[""TITAN MEDICAL CENTER"", ""@titanmedical"", ""381.9k"", ""0.7%"", ""2.7k"", ""Save""]",,TITAN MEDICAL CENTER,@titanmedical,381.9k,0.7%,2.7k,Save,,,,,,
2026-03-25T13:19:56,5,9,Mind Pump,@mindpumpmedia,378.1k,0.2%,0.2,"[""378.1k"", ""0.2"", ""773""]","[""0.2%""]",Mind Pump | @mindpumpmedia | 378.1k | 0.2% | 773 | Save,"[""Mind Pump"", ""@mindpumpmedia"", ""378.1k"", ""0.2%"", ""773"", ""Save""]",,Mind Pump,@mindpumpmedia,378.1k,0.2%,773,Save,,,,,,
2026-03-25T13:19:56,5,10,"Stan ""Rhino"" Efferding - CSCS",@stanefferding,376.6k,0.11%,0.11,"[""376.6k"", ""0.11"", ""413""]","[""0.11%""]","Stan ""Rhino"" Efferding - CSCS | @stanefferding | 376.6k | 0.11% | 413 | Save","[""Stan \""Rhino\"" Efferding - CSCS"", ""@stanefferding"", ""376.6k"", ""0.11%"", ""413"", ""Save""]",,"Stan ""Rhino"" Efferding - CSCS",@stanefferding,376.6k,0.11%,413,Save,,,,,,
2026-03-25T13:19:56,5,11,Madison Rose,@madisonrosenutrition,370.1k,0.09%,0.09,"[""370.1k"", ""0.09"", ""324""]","[""0.09%""]",Madison Rose | @madisonrosenutrition | 370.1k | 0.09% | 324 | Save,"[""Madison Rose"", ""@madisonrosenutrition"", ""370.1k"", ""0.09%"", ""324"", ""Save""]",,Madison Rose,@madisonrosenutrition,370.1k,0.09%,324,Save,,,,,,
2026-03-25T13:19:56,5,12,LAURA MICETICH | ⬇️170+lb,@theirongiantess,170,,366.4k,"[""170"", ""366.4k""]",[],LAURA MICETICH | ⬇️170+lb | @theirongiantess | 366.4k | Likes are hidden | Likes are hidden | Save,"[""LAURA MICETICH | \u2b07\ufe0f170+lb"", ""@theirongiantess"", ""366.4k"", ""Likes are hidden"", ""Likes are hidden"", ""Save""]",er_missing,LAURA MICETICH | ⬇️170+lb,@theirongiantess,366.4k,Likes are hidden,Likes are hidden,Save,,,,,,
2026-03-25T13:19:56,5,13,healthy.tipss__,@healthy.tipss__,363.5k,0.01%,0.01,"[""363.5k"", ""0.01"", ""36""]","[""0.01%""]",healthy.tipss__ | @healthy.tipss__ | 363.5k | 0.01% | 36 | Save,"[""healthy.tipss__"", ""@healthy.tipss__"", ""363.5k"", ""0.01%"", ""36"", ""Save""]",,healthy.tipss__,@healthy.tipss__,363.5k,0.01%,36,Save,,,,,,
2026-03-25T13:19:56,5,14,Vibrant Living,@vibrantlyfestyle,361.7k,0.01%,0.01,"[""361.7k"", ""0.01"", ""27""]","[""0.01%""]",Vibrant Living | @vibrantlyfestyle | 361.7k | 0.01% | 27 | Save,"[""Vibrant Living"", ""@vibrantlyfestyle"", ""361.7k"", ""0.01%"", ""27"", ""Save""]",,Vibrant Living,@vibrantlyfestyle,361.7k,0.01%,27,Save,,,,,,
2026-03-25T13:19:56,5,15,Melanie | Anti Inflammatory Diet & Weightloss Nutrition,@myantiinflammatorylife,354.5k,0.49%,0.49,"[""354.5k"", ""0.49"", ""1.7k""]","[""0.49%""]",Melanie | Anti Inflammatory Diet & Weightloss Nutrition | @myantiinflammatorylife | 354.5k | 0.49% | 1.7k | Save,"[""Melanie | Anti Inflammatory Diet & Weightloss Nutrition"", ""@myantiinflammatorylife"", ""354.5k"", ""0.49%"", ""1.7k"", ""Save""]",,Melanie | Anti Inflammatory Diet & Weightloss Nutrition,@myantiinflammatorylife,354.5k,0.49%,1.7k,Save,,,,,,
