scrape_timestamp,page_number,row_number,inferred_name,inferred_handle,inferred_followers,inferred_er,inferred_engagement,numeric_tokens,percent_tokens,all_visible_text,visible_lines_json,debug_notes,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12
2026-03-30T10:16:54,4,12,Yury Brito | Coach de Bienestar & Negocios,@yurybrito,1.2M,0.15%,0.15,"[""1.2M"", ""0.15"", ""1.8k""]","[""0.15%""]",Yury Brito | Coach de Bienestar & Negocios | @yurybrito | 1.2M | 0.15% | 1.8k | Save,"[""Yury Brito | Coach de Bienestar & Negocios"", ""@yurybrito"", ""1.2M"", ""0.15%"", ""1.8k"", ""Save""]",,Yury Brito | Coach de Bienestar & Negocios,@yurybrito,1.2M,0.15%,1.8k,Save,,,,,,
2026-03-30T10:16:54,4,13,Robert Lucas,@thesweetimpact,1.2M,0.42%,0.42,"[""1.2M"", ""0.42"", ""5k""]","[""0.42%""]",Robert Lucas | @thesweetimpact | 1.2M | 0.42% | 5k | Save,"[""Robert Lucas"", ""@thesweetimpact"", ""1.2M"", ""0.42%"", ""5k"", ""Save""]",,Robert Lucas,@thesweetimpact,1.2M,0.42%,5k,Save,,,,,,
2026-03-30T10:16:54,4,14,Trevor Shan,@trevorsinstinct,1.2M,0.65%,0.65,"[""1.2M"", ""0.65"", ""7.8k""]","[""0.65%""]",Trevor Shan | @trevorsinstinct | 1.2M | 0.65% | 7.8k | Save,"[""Trevor Shan"", ""@trevorsinstinct"", ""1.2M"", ""0.65%"", ""7.8k"", ""Save""]",,Trevor Shan,@trevorsinstinct,1.2M,0.65%,7.8k,Save,,,,,,
2026-03-30T10:16:54,4,15,Rodrigo Garduño,@ro54d,1.2M,,,"[""1.2M""]",[],Rodrigo Garduño | @ro54d | 1.2M | Likes are hidden | Likes are hidden | Save,"[""Rodrigo Gardun\u0303o"", ""@ro54d"", ""1.2M"", ""Likes are hidden"", ""Likes are hidden"", ""Save""]","er_missing,engagement_missing",Rodrigo Garduño,@ro54d,1.2M,Likes are hidden,Likes are hidden,Save,,,,,,
2026-03-30T10:17:22,5,1,Danny Lee | Online Fitness Coach,@danorans,1.2M,1.13%,1.13,"[""1.2M"", ""1.13"", ""13.2k""]","[""1.13%""]",Danny Lee | Online Fitness Coach | @danorans | 1.2M | 1.13% | 13.2k | Save,"[""Danny Lee | Online Fitness Coach"", ""@danorans"", ""1.2M"", ""1.13%"", ""13.2k"", ""Save""]",,Danny Lee | Online Fitness Coach,@danorans,1.2M,1.13%,13.2k,Save,,,,,,
2026-03-30T10:17:22,5,2,Laura Monroy,@lauramonroy23,1.2M,0.26%,0.26,"[""1.2M"", ""0.26"", ""3k""]","[""0.26%""]",Laura Monroy | @lauramonroy23 | 1.2M | 0.26% | 3k | Save,"[""Laura Monroy"", ""@lauramonroy23"", ""1.2M"", ""0.26%"", ""3k"", ""Save""]",,Laura Monroy,@lauramonroy23,1.2M,0.26%,3k,Save,,,,,,
2026-03-30T10:17:22,5,3,Brittney Blanco | Online Fitness Coach,@bylt.by.britt,1.2M,0.14%,0.14,"[""1.2M"", ""0.14"", ""1.6k""]","[""0.14%""]",Brittney Blanco | Online Fitness Coach | @bylt.by.britt | 1.2M | 0.14% | 1.6k | Save,"[""Brittney Blanco | Online Fitness Coach"", ""@bylt.by.britt"", ""1.2M"", ""0.14%"", ""1.6k"", ""Save""]",,Brittney Blanco | Online Fitness Coach,@bylt.by.britt,1.2M,0.14%,1.6k,Save,,,,,,
2026-03-30T10:17:22,5,4,Colorado Football,@cubuffsfootball,1.1M,0.44%,0.44,"[""1.1M"", ""0.44"", ""5.1k""]","[""0.44%""]",Colorado Football | @cubuffsfootball | 1.1M | 0.44% | 5.1k | Save,"[""Colorado Football"", ""@cubuffsfootball"", ""1.1M"", ""0.44%"", ""5.1k"", ""Save""]",,Colorado Football,@cubuffsfootball,1.1M,0.44%,5.1k,Save,,,,,,
2026-03-30T10:17:22,5,5,Anthony Djon,@anthonydjon,1.1M,0.33%,0.33,"[""1.1M"", ""0.33"", ""3.7k""]","[""0.33%""]",Anthony Djon | @anthonydjon | 1.1M | 0.33% | 3.7k | Save,"[""Anthony Djon"", ""@anthonydjon"", ""1.1M"", ""0.33%"", ""3.7k"", ""Save""]",,Anthony Djon,@anthonydjon,1.1M,0.33%,3.7k,Save,,,,,,
2026-03-30T10:17:22,5,6,BARRETT PALL,@barrettpall,1.1M,2.96%,2.96,"[""1.1M"", ""2.96"", ""33.8k""]","[""2.96%""]",BARRETT PALL | @barrettpall | 1.1M | 2.96% | 33.8k | Save,"[""BARRETT PALL"", ""@barrettpall"", ""1.1M"", ""2.96%"", ""33.8k"", ""Save""]",,BARRETT PALL,@barrettpall,1.1M,2.96%,33.8k,Save,,,,,,
2026-03-30T10:17:22,5,7,Jay Jay Douglas,@jayjaydouglas,1.1M,0.3%,0.3,"[""1.1M"", ""0.3"", ""3.4k""]","[""0.3%""]",Jay Jay Douglas | @jayjaydouglas | 1.1M | 0.3% | 3.4k | Save,"[""Jay Jay Douglas"", ""@jayjaydouglas"", ""1.1M"", ""0.3%"", ""3.4k"", ""Save""]",,Jay Jay Douglas,@jayjaydouglas,1.1M,0.3%,3.4k,Save,,,,,,
2026-03-30T10:17:22,5,8,I AM HIM 🤴🏻🇵🇪,@capdollaz,1.1M,0.07%,0.07,"[""1.1M"", ""0.07"", ""837""]","[""0.07%""]",I AM HIM 🤴🏻🇵🇪 | @capdollaz | 1.1M | 0.07% | 837 | Save,"[""I AM HIM \ud83e\udd34\ud83c\udffb\ud83c\uddf5\ud83c\uddea"", ""@capdollaz"", ""1.1M"", ""0.07%"", ""837"", ""Save""]",,I AM HIM 🤴🏻🇵🇪,@capdollaz,1.1M,0.07%,837,Save,,,,,,
2026-03-30T10:17:22,5,9,Institute for Integrative Nutrition,@nutritionschool,1.1M,0.05%,0.05,"[""1.1M"", ""0.05"", ""536""]","[""0.05%""]",Institute for Integrative Nutrition | @nutritionschool | 1.1M | 0.05% | 536 | Save,"[""Institute for Integrative Nutrition"", ""@nutritionschool"", ""1.1M"", ""0.05%"", ""536"", ""Save""]",,Institute for Integrative Nutrition,@nutritionschool,1.1M,0.05%,536,Save,,,,,,
2026-03-30T10:17:22,5,10,MARCUS FILLY,@marcusfilly,1.1M,0.07%,0.07,"[""1.1M"", ""0.07"", ""766""]","[""0.07%""]",MARCUS FILLY | @marcusfilly | 1.1M | 0.07% | 766 | Save,"[""MARCUS FILLY"", ""@marcusfilly"", ""1.1M"", ""0.07%"", ""766"", ""Save""]",,MARCUS FILLY,@marcusfilly,1.1M,0.07%,766,Save,,,,,,
2026-03-30T10:17:22,5,11,Dr. Stacie Barber | Physical Therapist + Strength Coach,@thephysiofix,1.1M,0.2%,0.2,"[""1.1M"", ""0.2"", ""2.2k""]","[""0.2%""]",Dr. Stacie Barber | Physical Therapist + Strength Coach | @thephysiofix | 1.1M | 0.2% | 2.2k | Save,"[""Dr. Stacie Barber | Physical Therapist + Strength Coach"", ""@thephysiofix"", ""1.1M"", ""0.2%"", ""2.2k"", ""Save""]",,Dr. Stacie Barber | Physical Therapist + Strength Coach,@thephysiofix,1.1M,0.2%,2.2k,Save,,,,,,
2026-03-30T10:17:22,5,12,𝙲𝚑𝚊𝚗𝚎𝚕 𝙸𝚑𝚎𝚗𝚊𝚌𝚑𝚘 | 𝚆𝚘𝚖𝚎𝚗’𝚜 𝙵𝚒𝚝𝚗𝚎𝚜𝚜 𝙲𝚘𝚊𝚌𝚑,@chaneldelisser,1.1M,0.22%,0.22,"[""1.1M"", ""0.22"", ""2.4k""]","[""0.22%""]",𝙲𝚑𝚊𝚗𝚎𝚕 𝙸𝚑𝚎𝚗𝚊𝚌𝚑𝚘 | 𝚆𝚘𝚖𝚎𝚗’𝚜 𝙵𝚒𝚝𝚗𝚎𝚜𝚜 𝙲𝚘𝚊𝚌𝚑 | @chaneldelisser | 1.1M | 0.22% | 2.4k | Save,"[""\ud835\ude72\ud835\ude91\ud835\ude8a\ud835\ude97\ud835\ude8e\ud835\ude95 \ud835\ude78\ud835\ude91\ud835\ude8e\ud835\ude97\ud835\ude8a\ud835\ude8c\ud835\ude91\ud835\ude98 | \ud835\ude86\ud835\ude98\ud835\ude96\ud835\ude8e\ud835\ude97\u2019\ud835\ude9c \ud835\ude75\ud835\ude92\ud835\ude9d\ud835\ude97\ud835\ude8e\ud835\ude9c\ud835\ude9c \ud835\ude72\ud835\ude98\ud835\ude8a\ud835\ude8c\ud835\ude91"", ""@chaneldelisser"", ""1.1M"", ""0.22%"", ""2.4k"", ""Save""]",,𝙲𝚑𝚊𝚗𝚎𝚕 𝙸𝚑𝚎𝚗𝚊𝚌𝚑𝚘 | 𝚆𝚘𝚖𝚎𝚗’𝚜 𝙵𝚒𝚝𝚗𝚎𝚜𝚜 𝙲𝚘𝚊𝚌𝚑,@chaneldelisser,1.1M,0.22%,2.4k,Save,,,,,,
2026-03-30T10:17:22,5,13,Luis Eduardo Sierra,@shreddy_fit,1.1M,0.58%,0.58,"[""1.1M"", ""0.58"", ""6.3k""]","[""0.58%""]",Luis Eduardo Sierra | @shreddy_fit | 1.1M | 0.58% | 6.3k | Save,"[""Luis Eduardo Sierra"", ""@shreddy_fit"", ""1.1M"", ""0.58%"", ""6.3k"", ""Save""]",,Luis Eduardo Sierra,@shreddy_fit,1.1M,0.58%,6.3k,Save,,,,,,
2026-03-30T10:17:22,5,14,JENNA KUTCHER • Online Business Coach,@jennakutcher,1.1M,0.36%,0.36,"[""1.1M"", ""0.36"", ""4k""]","[""0.36%""]",JENNA KUTCHER • Online Business Coach | @jennakutcher | 1.1M | 0.36% | 4k | Save,"[""JENNA KUTCHER \u2022 Online Business Coach"", ""@jennakutcher"", ""1.1M"", ""0.36%"", ""4k"", ""Save""]",,JENNA KUTCHER • Online Business Coach,@jennakutcher,1.1M,0.36%,4k,Save,,,,,,
2026-03-30T10:17:22,5,15,Stacey Ervin Jr.,@staceyervinjr,1.1M,0.13%,0.13,"[""1.1M"", ""0.13"", ""1.4k""]","[""0.13%""]",Stacey Ervin Jr. | @staceyervinjr | 1.1M | 0.13% | 1.4k | Save,"[""Stacey Ervin Jr."", ""@staceyervinjr"", ""1.1M"", ""0.13%"", ""1.4k"", ""Save""]",,Stacey Ervin Jr.,@staceyervinjr,1.1M,0.13%,1.4k,Save,,,,,,
2026-03-30T10:17:48,6,1,Christian Fleenor | The #1 Online Fitness Coach & Trainer,@christian.fleenor,1,0.05%,1.1M,"[""1"", ""1.1M"", ""0.05"", ""538""]","[""0.05%""]",Christian Fleenor | The #1 Online Fitness Coach & Trainer | @christian.fleenor | 1.1M | 0.05% | 538 | Save,"[""Christian Fleenor | The #1 Online Fitness Coach & Trainer"", ""@christian.fleenor"", ""1.1M"", ""0.05%"", ""538"", ""Save""]",,Christian Fleenor | The #1 Online Fitness Coach & Trainer,@christian.fleenor,1.1M,0.05%,538,Save,,,,,,
2026-03-30T10:17:48,6,2,Jamal Crawford,@jamalcrawford,1.1M,0.55%,0.55,"[""1.1M"", ""0.55"", ""5.9k""]","[""0.55%""]",Jamal Crawford | @jamalcrawford | 1.1M | 0.55% | 5.9k | Save,"[""Jamal Crawford"", ""@jamalcrawford"", ""1.1M"", ""0.55%"", ""5.9k"", ""Save""]",,Jamal Crawford,@jamalcrawford,1.1M,0.55%,5.9k,Save,,,,,,
2026-03-30T10:17:48,6,3,Nita Marie,@love_nitamarie,1.1M,0.15%,0.15,"[""1.1M"", ""0.15"", ""1.6k""]","[""0.15%""]",Nita Marie | @love_nitamarie | 1.1M | 0.15% | 1.6k | Save,"[""Nita Marie"", ""@love_nitamarie"", ""1.1M"", ""0.15%"", ""1.6k"", ""Save""]",,Nita Marie,@love_nitamarie,1.1M,0.15%,1.6k,Save,,,,,,
2026-03-30T10:17:48,6,4,Melissa Alcantara | Founder | Entrepreneur | Lifestyle Coach,@fitgurlmel,1.1M,0.23%,0.23,"[""1.1M"", ""0.23"", ""2.5k""]","[""0.23%""]",Melissa Alcantara | Founder | Entrepreneur | Lifestyle Coach | @fitgurlmel | 1.1M | 0.23% | 2.5k | Save,"[""Melissa Alcantara | Founder | Entrepreneur | Lifestyle Coach"", ""@fitgurlmel"", ""1.1M"", ""0.23%"", ""2.5k"", ""Save""]",,Melissa Alcantara | Founder | Entrepreneur | Lifestyle Coach,@fitgurlmel,1.1M,0.23%,2.5k,Save,,,,,,
2026-03-30T10:17:48,6,5,Whitney Johns,@whitneyjohns,1M,0.03%,0.03,"[""1M"", ""0.03"", ""269""]","[""0.03%""]",Whitney Johns | @whitneyjohns | 1M | 0.03% | 269 | Save,"[""Whitney Johns"", ""@whitneyjohns"", ""1M"", ""0.03%"", ""269"", ""Save""]",,Whitney Johns,@whitneyjohns,1M,0.03%,269,Save,,,,,,
2026-03-30T10:17:48,6,6,Jeanette Jenkins,@msjeanettejenkins,1M,0.48%,0.48,"[""1M"", ""0.48"", ""5k""]","[""0.48%""]",Jeanette Jenkins | @msjeanettejenkins | 1M | 0.48% | 5k | Save,"[""Jeanette Jenkins"", ""@msjeanettejenkins"", ""1M"", ""0.48%"", ""5k"", ""Save""]",,Jeanette Jenkins,@msjeanettejenkins,1M,0.48%,5k,Save,,,,,,
2026-03-30T10:17:48,6,7,Brian Pruett | Fitness,@brian_pruett,1M,0.84%,0.84,"[""1M"", ""0.84"", ""8.6k""]","[""0.84%""]",Brian Pruett | Fitness | @brian_pruett | 1M | 0.84% | 8.6k | Save,"[""Brian Pruett | Fitness"", ""@brian_pruett"", ""1M"", ""0.84%"", ""8.6k"", ""Save""]",,Brian Pruett | Fitness,@brian_pruett,1M,0.84%,8.6k,Save,,,,,,
2026-03-30T10:17:48,6,8,Dr. Elena Eustache| Love Doctor| Relationship Coach| Matchmaker,@dr.elenaeustache,1M,0.04%,0.04,"[""1M"", ""0.04"", ""453""]","[""0.04%""]",Dr. Elena Eustache| Love Doctor| Relationship Coach| Matchmaker | @dr.elenaeustache | 1M | 0.04% | 453 | Save,"[""Dr. Elena Eustache| Love Doctor| Relationship Coach| Matchmaker"", ""@dr.elenaeustache"", ""1M"", ""0.04%"", ""453"", ""Save""]",,Dr. Elena Eustache| Love Doctor| Relationship Coach| Matchmaker,@dr.elenaeustache,1M,0.04%,453,Save,,,,,,
2026-03-30T10:17:48,6,9,Bershan Shaw,@bershanshaw,1M,0.44%,0.44,"[""1M"", ""0.44"", ""4.5k""]","[""0.44%""]",Bershan Shaw | @bershanshaw | 1M | 0.44% | 4.5k | Save,"[""Bershan Shaw"", ""@bershanshaw"", ""1M"", ""0.44%"", ""4.5k"", ""Save""]",,Bershan Shaw,@bershanshaw,1M,0.44%,4.5k,Save,,,,,,
2026-03-30T10:17:48,6,10,Hanna Stretch,@hanna_stretch,1M,6.18%,6.18,"[""1M"", ""6.18"", ""62.6k""]","[""6.18%""]",Hanna Stretch | @hanna_stretch | 1M | 6.18% | 62.6k | Save,"[""Hanna Stretch"", ""@hanna_stretch"", ""1M"", ""6.18%"", ""62.6k"", ""Save""]",,Hanna Stretch,@hanna_stretch,1M,6.18%,62.6k,Save,,,,,,
2026-03-30T10:17:48,6,11,Elba Escobar,@elbaescobar,1M,0.03%,0.03,"[""1M"", ""0.03"", ""267""]","[""0.03%""]",Elba Escobar | @elbaescobar | 1M | 0.03% | 267 | Save,"[""Elba Escobar"", ""@elbaescobar"", ""1M"", ""0.03%"", ""267"", ""Save""]",,Elba Escobar,@elbaescobar,1M,0.03%,267,Save,,,,,,
2026-03-30T10:17:48,6,12,Mark Balet,@markbalet,1M,0.02%,0.02,"[""1M"", ""0.02"", ""185""]","[""0.02%""]",Mark Balet | @markbalet | 1M | 0.02% | 185 | Save,"[""Mark Balet"", ""@markbalet"", ""1M"", ""0.02%"", ""185"", ""Save""]",,Mark Balet,@markbalet,1M,0.02%,185,Save,,,,,,
2026-03-30T10:17:48,6,13,The Billionaire Barbie,@iambillionairebarbie,1M,0.24%,0.24,"[""1M"", ""0.24"", ""2.4k""]","[""0.24%""]",The Billionaire Barbie | @iambillionairebarbie | 1M | 0.24% | 2.4k | Save,"[""The Billionaire Barbie"", ""@iambillionairebarbie"", ""1M"", ""0.24%"", ""2.4k"", ""Save""]",,The Billionaire Barbie,@iambillionairebarbie,1M,0.24%,2.4k,Save,,,,,,
2026-03-30T10:17:48,6,14,Oxana Rumyantseva,@oxana.fit,1M,0.38%,0.38,"[""1M"", ""0.38"", ""3.8k""]","[""0.38%""]",Oxana Rumyantseva | @oxana.fit | 1M | 0.38% | 3.8k | Save,"[""Oxana Rumyantseva"", ""@oxana.fit"", ""1M"", ""0.38%"", ""3.8k"", ""Save""]",,Oxana Rumyantseva,@oxana.fit,1M,0.38%,3.8k,Save,,,,,,
2026-03-30T10:17:48,6,15,Steve Cunningham | Calisthenics Coach,@steviegains_,1M,0.85%,0.85,"[""1M"", ""0.85"", ""8.5k""]","[""0.85%""]",Steve Cunningham | Calisthenics Coach | @steviegains_ | 1M | 0.85% | 8.5k | Save,"[""Steve Cunningham | Calisthenics Coach"", ""@steviegains_"", ""1M"", ""0.85%"", ""8.5k"", ""Save""]",,Steve Cunningham | Calisthenics Coach,@steviegains_,1M,0.85%,8.5k,Save,,,,,,
2026-03-30T10:18:16,7,1,Anastasia Fields,@vegilates,1M,0.01%,0.01,"[""1M"", ""0.01"", ""112""]","[""0.01%""]",Anastasia Fields | @vegilates | 1M | 0.01% | 112 | Save,"[""Anastasia Fields"", ""@vegilates"", ""1M"", ""0.01%"", ""112"", ""Save""]",,Anastasia Fields,@vegilates,1M,0.01%,112,Save,,,,,,
2026-03-30T10:18:16,7,2,Wes,@realweswatsonlife,1M,0.22%,0.22,"[""1M"", ""0.22"", ""2.2k""]","[""0.22%""]",Wes | @realweswatsonlife | 1M | 0.22% | 2.2k | Save,"[""Wes"", ""@realweswatsonlife"", ""1M"", ""0.22%"", ""2.2k"", ""Save""]",,Wes,@realweswatsonlife,1M,0.22%,2.2k,Save,,,,,,
2026-03-30T10:18:16,7,3,TISIA XIARE VERE,@tisiaxvs,999.4k,0.97%,0.97,"[""999.4k"", ""0.97"", ""9.7k""]","[""0.97%""]",TISIA XIARE VERE | @tisiaxvs | 999.4k | 0.97% | 9.7k | Save,"[""TISIA XIARE VERE"", ""@tisiaxvs"", ""999.4k"", ""0.97%"", ""9.7k"", ""Save""]",,TISIA XIARE VERE,@tisiaxvs,999.4k,0.97%,9.7k,Save,,,,,,
2026-03-30T10:18:16,7,4,Caron Butler الحمد لله,@caronbutler,999.2k,0.51%,0.51,"[""999.2k"", ""0.51"", ""5.1k""]","[""0.51%""]",Caron Butler الحمد لله | @caronbutler | 999.2k | 0.51% | 5.1k | Save,"[""Caron Butler \u0627\u0644\u062d\u0645\u062f \u0644\u0644\u0647"", ""@caronbutler"", ""999.2k"", ""0.51%"", ""5.1k"", ""Save""]",,Caron Butler الحمد لله,@caronbutler,999.2k,0.51%,5.1k,Save,,,,,,
2026-03-30T10:18:16,7,5,Heidy Espaillat · Busy Mom Fitness Coach | Fat Loss & Muscle,@heidy.espaillat,997.1k,,,"[""997.1k""]",[],Heidy Espaillat · Busy Mom Fitness Coach | Fat Loss & Muscle | @heidy.espaillat | 997.1k | Likes are hidden | Likes are hidden | Save,"[""Heidy Espaillat \u00b7 Busy Mom Fitness Coach | Fat Loss & Muscle"", ""@heidy.espaillat"", ""997.1k"", ""Likes are hidden"", ""Likes are hidden"", ""Save""]","er_missing,engagement_missing",Heidy Espaillat · Busy Mom Fitness Coach | Fat Loss & Muscle,@heidy.espaillat,997.1k,Likes are hidden,Likes are hidden,Save,,,,,,
2026-03-30T10:18:16,7,6,Scott Freda,@scottmfreda,995.6k,0.03%,0.03,"[""995.6k"", ""0.03"", ""280""]","[""0.03%""]",Scott Freda | @scottmfreda | 995.6k | 0.03% | 280 | Save,"[""Scott Freda"", ""@scottmfreda"", ""995.6k"", ""0.03%"", ""280"", ""Save""]",,Scott Freda,@scottmfreda,995.6k,0.03%,280,Save,,,,,,
2026-03-30T10:18:16,7,7,Brice Akuesson,@brice.akuesson,992.1k,0.92%,0.92,"[""992.1k"", ""0.92"", ""9.1k""]","[""0.92%""]",Brice Akuesson | @brice.akuesson | 992.1k | 0.92% | 9.1k | Save,"[""Brice Akuesson"", ""@brice.akuesson"", ""992.1k"", ""0.92%"", ""9.1k"", ""Save""]",,Brice Akuesson,@brice.akuesson,992.1k,0.92%,9.1k,Save,,,,,,
2026-03-30T10:18:16,7,8,Rey Martinez,@finanzasconrey,985.3k,0%,0,"[""985.3k"", ""0"", ""31""]","[""0%""]",Rey Martinez | @finanzasconrey | 985.3k | 0% | 31 | Save,"[""Rey Martinez"", ""@finanzasconrey"", ""985.3k"", ""0%"", ""31"", ""Save""]",,Rey Martinez,@finanzasconrey,985.3k,0%,31,Save,,,,,,
2026-03-30T10:18:16,7,9,Diamond Ott,@diamondcut_fitness,969.8k,0.08%,0.08,"[""969.8k"", ""0.08"", ""764""]","[""0.08%""]",Diamond Ott | @diamondcut_fitness | 969.8k | 0.08% | 764 | Save,"[""Diamond Ott"", ""@diamondcut_fitness"", ""969.8k"", ""0.08%"", ""764"", ""Save""]",,Diamond Ott,@diamondcut_fitness,969.8k,0.08%,764,Save,,,,,,
2026-03-30T10:18:16,7,10,Leah Hope | Health Transformation Coach,@leahhopehealth,963.1k,0.4%,0.4,"[""963.1k"", ""0.4"", ""3.8k""]","[""0.4%""]",Leah Hope | Health Transformation Coach | @leahhopehealth | 963.1k | 0.4% | 3.8k | Save,"[""Leah Hope | Health Transformation Coach"", ""@leahhopehealth"", ""963.1k"", ""0.4%"", ""3.8k"", ""Save""]",,Leah Hope | Health Transformation Coach,@leahhopehealth,963.1k,0.4%,3.8k,Save,,,,,,
2026-03-30T10:18:16,7,11,Anna Papalia,@annapapalia,959k,0.16%,0.16,"[""959k"", ""0.16"", ""1.6k""]","[""0.16%""]",Anna Papalia | @annapapalia | 959k | 0.16% | 1.6k | Save,"[""Anna Papalia"", ""@annapapalia"", ""959k"", ""0.16%"", ""1.6k"", ""Save""]",,Anna Papalia,@annapapalia,959k,0.16%,1.6k,Save,,,,,,
2026-03-30T10:18:16,7,12,Earth Woman • Published Author,@earthwoman.me,918.9k,0.71%,0.71,"[""918.9k"", ""0.71"", ""6.5k""]","[""0.71%""]",Earth Woman • Published Author | @earthwoman.me | 918.9k | 0.71% | 6.5k | Save,"[""Earth Woman \u2022 Published Author"", ""@earthwoman.me"", ""918.9k"", ""0.71%"", ""6.5k"", ""Save""]",,Earth Woman • Published Author,@earthwoman.me,918.9k,0.71%,6.5k,Save,,,,,,
2026-03-30T10:18:16,7,13,Bradly Castleberry,@bradcastleberry,913.9k,0.03%,0.03,"[""913.9k"", ""0.03"", ""299""]","[""0.03%""]",Bradly Castleberry | @bradcastleberry | 913.9k | 0.03% | 299 | Save,"[""Bradly Castleberry"", ""@bradcastleberry"", ""913.9k"", ""0.03%"", ""299"", ""Save""]",,Bradly Castleberry,@bradcastleberry,913.9k,0.03%,299,Save,,,,,,
2026-03-30T10:18:16,7,14,Brad Dunn | Online Coach & Mentor,@reliant.fitness,911.5k,0.57%,0.57,"[""911.5k"", ""0.57"", ""5.2k""]","[""0.57%""]",Brad Dunn | Online Coach & Mentor | @reliant.fitness | 911.5k | 0.57% | 5.2k | Save,"[""Brad Dunn | Online Coach & Mentor"", ""@reliant.fitness"", ""911.5k"", ""0.57%"", ""5.2k"", ""Save""]",,Brad Dunn | Online Coach & Mentor,@reliant.fitness,911.5k,0.57%,5.2k,Save,,,,,,
2026-03-30T10:18:16,7,15,Omar Garcia Fitness 🇻🇪🇺🇸,@omareduardo1402,902.8k,2.9%,2.9,"[""902.8k"", ""2.9"", ""26.2k""]","[""2.9%""]",Omar Garcia Fitness 🇻🇪🇺🇸 | @omareduardo1402 | 902.8k | 2.9% | 26.2k | Save,"[""Omar Garcia Fitness \ud83c\uddfb\ud83c\uddea\ud83c\uddfa\ud83c\uddf8"", ""@omareduardo1402"", ""902.8k"", ""2.9%"", ""26.2k"", ""Save""]",,Omar Garcia Fitness 🇻🇪🇺🇸,@omareduardo1402,902.8k,2.9%,26.2k,Save,,,,,,
2026-03-30T10:18:45,8,1,Justin Lienhard,@juddlienhard,902k,0.25%,0.25,"[""902k"", ""0.25"", ""2.3k""]","[""0.25%""]",Justin Lienhard | @juddlienhard | 902k | 0.25% | 2.3k | Save,"[""Justin Lienhard"", ""@juddlienhard"", ""902k"", ""0.25%"", ""2.3k"", ""Save""]",,Justin Lienhard,@juddlienhard,902k,0.25%,2.3k,Save,,,,,,
2026-03-30T10:18:45,8,2,SARAI SPEER || Nervous System Coach,@theplatinumgiraffe,896.4k,0.33%,0.33,"[""896.4k"", ""0.33"", ""2.9k""]","[""0.33%""]",SARAI SPEER || Nervous System Coach | @theplatinumgiraffe | 896.4k | 0.33% | 2.9k | Save,"[""SARAI SPEER || Nervous System Coach"", ""@theplatinumgiraffe"", ""896.4k"", ""0.33%"", ""2.9k"", ""Save""]",,SARAI SPEER || Nervous System Coach,@theplatinumgiraffe,896.4k,0.33%,2.9k,Save,,,,,,
2026-03-30T10:18:45,8,3,Jack Wu,@jwsuccessofficial,895.7k,0.01%,0.01,"[""895.7k"", ""0.01"", ""91""]","[""0.01%""]",Jack Wu | @jwsuccessofficial | 895.7k | 0.01% | 91 | Save,"[""Jack Wu"", ""@jwsuccessofficial"", ""895.7k"", ""0.01%"", ""91"", ""Save""]",,Jack Wu,@jwsuccessofficial,895.7k,0.01%,91,Save,,,,,,
2026-03-30T10:18:45,8,4,Diana Diloyan | Posing Coach & Model 🇺🇦,@dianadiloyann,891.8k,0.11%,0.11,"[""891.8k"", ""0.11"", ""948""]","[""0.11%""]",Diana Diloyan | Posing Coach & Model 🇺🇦 | @dianadiloyann | 891.8k | 0.11% | 948 | Save,"[""Diana Diloyan | Posing Coach & Model \ud83c\uddfa\ud83c\udde6"", ""@dianadiloyann"", ""891.8k"", ""0.11%"", ""948"", ""Save""]",,Diana Diloyan | Posing Coach & Model 🇺🇦,@dianadiloyann,891.8k,0.11%,948,Save,,,,,,
2026-03-30T10:18:45,8,5,Kina Elyassi🇮🇷🇰🇷🇺🇸,@bossladykfit,890.8k,0.45%,0.45,"[""890.8k"", ""0.45"", ""4k""]","[""0.45%""]",Kina Elyassi🇮🇷🇰🇷🇺🇸 | @bossladykfit | 890.8k | 0.45% | 4k | Save,"[""Kina Elyassi\ud83c\uddee\ud83c\uddf7\ud83c\uddf0\ud83c\uddf7\ud83c\uddfa\ud83c\uddf8"", ""@bossladykfit"", ""890.8k"", ""0.45%"", ""4k"", ""Save""]",,Kina Elyassi🇮🇷🇰🇷🇺🇸,@bossladykfit,890.8k,0.45%,4k,Save,,,,,,
2026-03-30T10:18:45,8,6,Stevie Mackey,@steviemackey,886.8k,0.64%,0.64,"[""886.8k"", ""0.64"", ""5.7k""]","[""0.64%""]",Stevie Mackey | @steviemackey | 886.8k | 0.64% | 5.7k | Save,"[""Stevie Mackey"", ""@steviemackey"", ""886.8k"", ""0.64%"", ""5.7k"", ""Save""]",,Stevie Mackey,@steviemackey,886.8k,0.64%,5.7k,Save,,,,,,
2026-03-30T10:18:45,8,7,Instagram Growth Coach,@brock11johnson,881.7k,0.11%,0.11,"[""881.7k"", ""0.11"", ""947""]","[""0.11%""]",Instagram Growth Coach | @brock11johnson | 881.7k | 0.11% | 947 | Save,"[""Instagram Growth Coach"", ""@brock11johnson"", ""881.7k"", ""0.11%"", ""947"", ""Save""]",,Instagram Growth Coach,@brock11johnson,881.7k,0.11%,947,Save,,,,,,
